customer_id,current_ltv,ltv_month_3,ltv_month_6,ltv_month_12,value_at_risk,decay_rate_pct,decay_pattern,urgency,intervention_month,turning_point
291,734.4000000000001,694.74,655.08,575.77,158.63,5.4,🟢 STABLE,Low,11,12
292,1041.6,967.65,893.69,745.79,295.81,7.1,🟢 STABLE,Low,11,12
293,1072.1999999999998,138.64,0.0,0.0,1072.2,87.1,🔴 CRITICAL DECAY,Critical,1,1
294,236.39999999999998,179.76,123.12,9.83,226.57,24.0,🟡 DECLINING,Medium,6,7
295,243.0,143.78,44.57,0.0,243.0,40.8,🟠 RAPID DECLINE,High,1,1
296,912.5999999999999,908.4,904.2,895.81,16.79,0.5,🟢 STABLE,Low,11,12
297,1209.6,260.55,0.0,0.0,1209.6,78.5,🔴 CRITICAL DECAY,Critical,1,1
298,894.5999999999999,814.44,734.29,573.98,320.62,9.0,🟢 STABLE,Low,11,12
299,883.1999999999999,338.44,0.0,0.0,883.2,61.7,🔴 CRITICAL DECAY,Critical,1,1
300,778.8000000000001,701.0,623.2,467.59,311.21,10.0,🟢 STABLE,Low,11,12
301,1145.4,48.91,0.0,0.0,1145.4,95.7,🔴 CRITICAL DECAY,Critical,1,1
302,1084.8000000000002,219.78,0.0,0.0,1084.8,79.7,🔴 CRITICAL DECAY,Critical,1,1
303,723.5999999999999,720.13,716.65,709.71,13.89,0.5,🟢 STABLE,Low,11,12
304,982.1999999999999,818.96,655.72,329.23,652.97,16.6,🟡 DECLINING,Medium,9,10
305,297.6,294.15,290.7,283.79,13.81,1.2,🟢 STABLE,Low,11,12
306,898.8000000000001,462.43,26.07,0.0,898.8,48.6,🟠 RAPID DECLINE,High,1,1
307,906.5999999999999,894.09,881.58,856.56,50.04,1.4,🟢 STABLE,Low,11,12
308,1213.8000000000002,856.21,498.63,0.0,1213.8,29.5,🟡 DECLINING,Medium,5,6
309,945.0,907.96,870.91,796.82,148.18,3.9,🟢 STABLE,Low,11,12
310,231.0,101.06,0.0,0.0,231.0,56.3,🟠 RAPID DECLINE,High,2,3
311,1068.6,416.65,0.0,0.0,1068.6,61.0,🔴 CRITICAL DECAY,Critical,2,3
312,1380.6,1314.19,1247.79,1114.97,265.63,4.8,🟢 STABLE,Low,11,12
313,832.1999999999999,158.7,0.0,0.0,832.2,80.9,🔴 CRITICAL DECAY,Critical,1,1
314,967.1999999999999,161.62,0.0,0.0,967.2,83.3,🔴 CRITICAL DECAY,Critical,1,1
315,1320.6,1240.7,1160.81,1001.01,319.59,6.1,🟢 STABLE,Low,11,12
316,238.79999999999998,238.47,238.13,237.46,1.34,0.1,🟢 STABLE,Low,11,12
317,963.5999999999999,782.44,601.29,238.97,724.63,18.8,🟡 DECLINING,Medium,1,1
318,1117.8000000000002,428.45,0.0,0.0,1117.8,61.7,🔴 CRITICAL DECAY,Critical,1,1
319,1098.0,731.93,365.85,0.0,1098.0,33.3,🟡 DECLINING,Medium,4,5
320,989.4000000000001,967.34,945.27,901.15,88.25,2.2,🟢 STABLE,Low,11,12
321,720.0,716.69,713.38,706.75,13.25,0.5,🟢 STABLE,Low,11,12
322,537.5999999999999,83.81,0.0,0.0,537.6,84.4,🔴 CRITICAL DECAY,Critical,1,1
323,583.2,568.33,553.46,523.71,59.49,2.5,🟢 STABLE,Low,11,12
324,720.5999999999999,714.11,707.63,694.66,25.94,0.9,🟢 STABLE,Low,11,12
325,1232.4,744.12,255.85,0.0,1232.4,39.6,🟠 RAPID DECLINE,High,3,4
326,994.8000000000001,160.96,0.0,0.0,994.8,83.8,🔴 CRITICAL DECAY,Critical,1,1
327,844.1999999999999,134.65,0.0,0.0,844.2,84.0,🔴 CRITICAL DECAY,Critical,1,1
328,430.79999999999995,367.13,303.46,176.11,254.69,14.8,🟢 STABLE,Low,10,11
329,991.8000000000001,445.22,0.0,0.0,991.8,55.1,🟠 RAPID DECLINE,High,2,3
330,238.20000000000002,235.65,233.1,228.01,10.19,1.1,🟢 STABLE,Low,11,12
331,230.39999999999998,221.76,213.12,195.84,34.56,3.7,🟢 STABLE,Low,11,12
332,1138.8000000000002,1038.02,937.23,735.66,403.14,8.8,🟢 STABLE,Low,11,12
333,886.1999999999999,135.41,0.0,0.0,886.2,84.7,🔴 CRITICAL DECAY,Critical,1,1
334,967.1999999999999,234.26,0.0,0.0,967.2,75.8,🔴 CRITICAL DECAY,Critical,1,1
335,909.5999999999999,856.39,803.18,696.75,212.85,5.8,🟢 STABLE,Low,11,12
336,1255.1999999999998,1203.11,1151.02,1046.84,208.36,4.1,🟢 STABLE,Low,11,12
337,1057.8000000000002,1051.03,1044.26,1030.72,27.08,0.6,🟢 STABLE,Low,11,12
338,1137.6,701.9,266.2,0.0,1137.6,38.3,🟠 RAPID DECLINE,High,3,4
339,1240.8000000000002,380.06,0.0,0.0,1240.8,69.4,🔴 CRITICAL DECAY,Critical,1,1
340,655.8,609.76,563.73,471.65,184.15,7.0,🟢 STABLE,Low,11,12
341,1029.0,1026.32,1023.65,1018.3,10.7,0.3,🟢 STABLE,Low,11,12
342,809.4000000000001,801.31,793.21,777.02,32.38,1.0,🟢 STABLE,Low,11,12
343,246.0,238.6,231.19,216.38,29.62,3.0,🟢 STABLE,Low,11,12
344,243.0,238.7,234.4,225.8,17.2,1.8,🟢 STABLE,Low,11,12
345,865.1999999999999,39.8,0.0,0.0,865.2,95.4,🔴 CRITICAL DECAY,Critical,1,1
346,1084.8000000000002,121.82,0.0,0.0,1084.8,88.8,🔴 CRITICAL DECAY,Critical,1,1
347,233.39999999999998,232.79,232.19,230.97,2.43,0.3,🟢 STABLE,Low,11,12
348,539.4000000000001,273.15,6.9,0.0,539.4,49.4,🟠 RAPID DECLINE,High,1,2
349,1164.0,1136.06,1108.13,1052.26,111.74,2.4,🟢 STABLE,Low,11,12
350,753.5999999999999,747.95,742.3,730.99,22.61,0.7,🟢 STABLE,Low,11,12
351,535.2,517.86,500.52,465.84,69.36,3.2,🟢 STABLE,Low,11,12
352,1069.8000000000002,136.83,0.0,0.0,1069.8,87.2,🔴 CRITICAL DECAY,Critical,1,1
353,1017.5999999999999,445.3,0.0,0.0,1017.6,56.2,🟠 RAPID DECLINE,High,1,1
354,502.79999999999995,278.55,54.3,0.0,502.8,44.6,🟠 RAPID DECLINE,High,1,1
355,963.0,236.61,0.0,0.0,963.0,75.4,🔴 CRITICAL DECAY,Critical,1,1
356,649.2,473.46,297.72,0.0,649.2,27.1,🟡 DECLINING,Medium,5,6
357,1263.0,1214.5,1166.0,1069.0,194.0,3.8,🟢 STABLE,Low,11,12
358,369.0,178.85,0.0,0.0,369.0,51.5,🟠 RAPID DECLINE,High,1,1
359,1165.1999999999998,1049.85,934.49,703.78,461.42,9.9,🟢 STABLE,Low,11,12
360,242.39999999999998,195.52,148.64,54.88,187.52,19.3,🟡 DECLINING,Medium,7,8
361,1185.6,1164.73,1143.87,1102.13,83.47,1.8,🟢 STABLE,Low,11,12
362,603.5999999999999,574.08,544.57,485.54,118.06,4.9,🟢 STABLE,Low,11,12
363,246.60000000000002,243.96,241.32,236.05,10.55,1.1,🟢 STABLE,Low,11,12
364,910.8000000000001,658.87,406.95,0.0,910.8,27.7,🟡 DECLINING,Medium,5,6
365,1158.0,501.76,0.0,0.0,1158.0,56.7,🟠 RAPID DECLINE,High,1,1
366,719.4000000000001,629.12,538.83,358.26,361.14,12.5,🟢 STABLE,Low,11,12
367,229.79999999999998,117.93,6.07,0.0,229.8,48.7,🟠 RAPID DECLINE,High,1,2
368,1183.8000000000002,970.83,757.87,331.94,851.86,18.0,🟡 DECLINING,Medium,8,9
369,1351.1999999999998,1347.42,1343.63,1336.07,15.13,0.3,🟢 STABLE,Low,11,12
370,247.20000000000002,240.82,234.44,221.69,25.51,2.6,🟢 STABLE,Low,11,12
371,1027.8000000000002,97.95,0.0,0.0,1027.8,90.5,🔴 CRITICAL DECAY,Critical,1,1
372,429.0,425.27,421.54,414.07,14.93,0.9,🟢 STABLE,Low,11,12
373,1197.0,1090.35,983.69,770.39,426.61,8.9,🟢 STABLE,Low,11,12
374,1153.1999999999998,724.32,295.45,0.0,1153.2,37.2,🟠 RAPID DECLINE,High,4,5
375,1021.1999999999999,967.28,913.36,805.52,215.68,5.3,🟢 STABLE,Low,11,12
376,304.20000000000005,128.65,0.0,0.0,304.2,57.7,🟠 RAPID DECLINE,High,1,1
377,1259.4,339.53,0.0,0.0,1259.4,73.0,🔴 CRITICAL DECAY,Critical,1,1
378,1075.8000000000002,1070.53,1065.26,1054.71,21.09,0.5,🟢 STABLE,Low,11,12
379,1041.0,957.62,874.23,707.46,333.54,8.0,🟢 STABLE,Low,11,12
380,1034.4,977.4,920.41,806.42,227.98,5.5,🟢 STABLE,Low,11,12
381,607.8,297.34,0.0,0.0,607.8,51.1,🟠 RAPID DECLINE,High,1,1
382,777.5999999999999,776.28,774.96,772.31,5.29,0.2,🟢 STABLE,Low,11,12
383,1090.1999999999998,70.64,0.0,0.0,1090.2,93.5,🔴 CRITICAL DECAY,Critical,1,1
384,1297.1999999999998,1211.58,1125.97,954.74,342.46,6.6,🟢 STABLE,Low,11,12
385,239.39999999999998,149.03,58.65,0.0,239.4,37.7,🟠 RAPID DECLINE,High,3,4
386,1025.4,638.31,251.22,0.0,1025.4,37.8,🟠 RAPID DECLINE,High,1,1
387,657.0,625.33,593.67,530.33,126.67,4.8,🟢 STABLE,Low,11,12
388,1084.8000000000002,686.35,287.91,0.0,1084.8,36.7,🟠 RAPID DECLINE,High,4,5
389,528.0,213.68,0.0,0.0,528.0,59.5,🟠 RAPID DECLINE,High,1,2
390,1147.1999999999998,401.98,0.0,0.0,1147.2,65.0,🔴 CRITICAL DECAY,Critical,1,1
391,1017.5999999999999,943.32,869.03,720.46,297.14,7.3,🟢 STABLE,Low,11,12
392,531.5999999999999,203.71,0.0,0.0,531.6,61.7,🔴 CRITICAL DECAY,Critical,1,1
393,238.79999999999998,195.2,151.59,64.38,174.42,18.3,🟡 DECLINING,Medium,8,9
394,1140.6,420.54,0.0,0.0,1140.6,63.1,🔴 CRITICAL DECAY,Critical,1,2
395,1080.6,1074.01,1067.42,1054.23,26.37,0.6,🟢 STABLE,Low,11,12
396,1318.8000000000002,904.17,489.54,0.0,1318.8,31.4,🟡 DECLINING,Medium,4,5
397,887.4000000000001,322.21,0.0,0.0,887.4,63.7,🔴 CRITICAL DECAY,Critical,1,1
398,655.2,490.02,324.85,0.0,655.2,25.2,🟡 DECLINING,Medium,5,6
399,240.60000000000002,228.11,215.63,190.65,49.95,5.2,🟢 STABLE,Low,11,12
400,237.0,230.44,223.87,210.74,26.26,2.8,🟢 STABLE,Low,11,12
401,240.60000000000002,234.22,227.85,215.1,25.5,2.7,🟢 STABLE,Low,11,12
402,1193.4,759.84,326.28,0.0,1193.4,36.3,🟠 RAPID DECLINE,High,4,5
403,670.8,655.3,639.81,608.82,61.98,2.3,🟢 STABLE,Low,11,12
404,236.39999999999998,234.72,233.04,229.69,6.71,0.7,🟢 STABLE,Low,11,12
405,237.60000000000002,237.29,236.98,236.36,1.24,0.1,🟢 STABLE,Low,11,12
406,1144.8000000000002,1077.6,1010.4,876.0,268.8,5.9,🟢 STABLE,Low,11,12
407,1127.4,705.64,283.88,0.0,1127.4,37.4,🟠 RAPID DECLINE,High,1,2
408,238.79999999999998,79.95,0.0,0.0,238.8,66.5,🔴 CRITICAL DECAY,Critical,1,1
409,235.20000000000002,89.28,0.0,0.0,235.2,62.0,🔴 CRITICAL DECAY,Critical,1,1
410,976.1999999999999,79.27,0.0,0.0,976.2,91.9,🔴 CRITICAL DECAY,Critical,1,1
411,293.4,275.03,256.67,219.93,73.47,6.3,🟢 STABLE,Low,11,12
412,899.4000000000001,369.29,0.0,0.0,899.4,58.9,🟠 RAPID DECLINE,High,1,1
413,1048.1999999999998,676.82,305.45,0.0,1048.2,35.4,🟠 RAPID DECLINE,High,4,5
414,847.8000000000001,655.18,462.56,77.32,770.48,22.7,🟡 DECLINING,Medium,6,7
415,879.0,685.88,492.77,106.53,772.47,22.0,🟡 DECLINING,Medium,6,7
416,1184.4,1171.85,1159.29,1134.18,50.22,1.1,🟢 STABLE,Low,11,12
417,297.6,290.87,284.15,270.7,26.9,2.3,🟢 STABLE,Low,11,12
418,999.5999999999999,497.0,0.0,0.0,999.6,50.3,🟠 RAPID DECLINE,High,1,1
419,903.5999999999999,138.25,0.0,0.0,903.6,84.7,🔴 CRITICAL DECAY,Critical,1,1
420,291.6,140.64,0.0,0.0,291.6,51.8,🟠 RAPID DECLINE,High,2,3
421,838.1999999999999,212.65,0.0,0.0,838.2,74.6,🔴 CRITICAL DECAY,Critical,1,2
422,1206.6,1184.88,1163.16,1119.72,86.88,1.8,🟢 STABLE,Low,11,12
423,308.4,296.83,285.27,262.14,46.26,3.8,🟢 STABLE,Low,11,12
424,488.40000000000003,420.66,352.92,217.44,270.96,13.9,🟢 STABLE,Low,10,11
425,619.8,577.41,535.01,450.22,169.58,6.8,🟢 STABLE,Low,11,12
426,1261.1999999999998,939.59,617.99,0.0,1261.2,25.5,🟡 DECLINING,Medium,5,6
427,1031.4,257.95,0.0,0.0,1031.4,75.0,🔴 CRITICAL DECAY,Critical,1,1
428,907.1999999999999,506.4,105.6,0.0,907.2,44.2,🟠 RAPID DECLINE,High,1,2
429,699.0,687.54,676.07,653.15,45.85,1.6,🟢 STABLE,Low,11,12
430,232.79999999999998,201.05,169.29,105.78,127.02,13.6,🟢 STABLE,Low,1,1
431,782.4000000000001,780.84,779.27,776.14,6.26,0.2,🟢 STABLE,Low,11,12
432,641.4000000000001,338.34,35.28,0.0,641.4,47.2,🟠 RAPID DECLINE,High,3,4
433,544.8,428.92,313.04,81.28,463.52,21.3,🟡 DECLINING,Medium,7,8
434,237.0,234.77,232.54,228.09,8.91,0.9,🟢 STABLE,Low,11,12
435,533.4000000000001,466.67,399.94,266.49,266.91,12.5,🟢 STABLE,Low,11,12
436,250.20000000000002,243.49,236.79,223.38,26.82,2.7,🟢 STABLE,Low,11,12
437,1368.6,1364.77,1360.94,1353.27,15.33,0.3,🟢 STABLE,Low,11,12
438,1078.1999999999998,916.15,754.09,429.99,648.21,15.0,🟡 DECLINING,Medium,9,10
439,660.5999999999999,321.12,0.0,0.0,660.6,51.4,🟠 RAPID DECLINE,High,2,3
440,1355.4,409.33,0.0,0.0,1355.4,69.8,🔴 CRITICAL DECAY,Critical,1,2
441,1218.6,819.14,419.69,0.0,1218.6,32.8,🟡 DECLINING,Medium,4,5
442,1375.8000000000002,931.42,487.03,0.0,1375.8,32.3,🟡 DECLINING,Medium,4,5
443,777.5999999999999,722.62,667.65,557.69,219.91,7.1,🟢 STABLE,Low,11,12
444,964.8000000000001,503.24,41.68,0.0,964.8,47.8,🟠 RAPID DECLINE,High,3,4
445,1270.8000000000002,640.99,11.18,0.0,1270.8,49.6,🟠 RAPID DECLINE,High,1,1
446,834.5999999999999,121.43,0.0,0.0,834.6,85.5,🔴 CRITICAL DECAY,Critical,1,1
447,300.6,294.53,288.46,276.31,24.29,2.0,🟢 STABLE,Low,11,12
448,1137.0,385.1,0.0,0.0,1137.0,66.1,🔴 CRITICAL DECAY,Critical,1,1
449,1266.0,1261.95,1257.9,1249.8,16.2,0.3,🟢 STABLE,Low,11,12
450,296.4,291.6,286.8,277.19,19.21,1.6,🟢 STABLE,Low,11,12
451,837.0,779.67,722.33,607.66,229.34,6.8,🟢 STABLE,Low,11,12
452,722.4000000000001,664.9,607.39,492.39,230.01,8.0,🟢 STABLE,Low,11,12
453,972.5999999999999,498.46,24.31,0.0,972.6,48.7,🟠 RAPID DECLINE,High,1,1
454,292.79999999999995,290.55,288.29,283.78,9.02,0.8,🟢 STABLE,Low,11,12
455,1249.8000000000002,313.95,0.0,0.0,1249.8,74.9,🔴 CRITICAL DECAY,Critical,1,1
456,1114.8000000000002,1088.83,1062.85,1010.9,103.9,2.3,🟢 STABLE,Low,11,12
457,969.5999999999999,963.2,956.8,944.0,25.6,0.7,🟢 STABLE,Low,11,12
458,240.0,119.81,0.0,0.0,240.0,50.1,🟠 RAPID DECLINE,High,1,2
459,901.1999999999999,41.64,0.0,0.0,901.2,95.4,🔴 CRITICAL DECAY,Critical,1,1
460,235.79999999999998,187.79,139.78,43.76,192.04,20.4,🟡 DECLINING,Medium,7,8
461,833.4000000000001,732.73,632.05,430.7,402.7,12.1,🟢 STABLE,Low,11,12
462,1213.8000000000002,236.69,0.0,0.0,1213.8,80.5,🔴 CRITICAL DECAY,Critical,1,1
463,1197.6,89.94,0.0,0.0,1197.6,92.5,🔴 CRITICAL DECAY,Critical,1,1
464,1392.6,1387.45,1382.29,1371.99,20.61,0.4,🟢 STABLE,Low,11,12
465,480.59999999999997,468.83,457.05,433.5,47.1,2.4,🟢 STABLE,Low,11,12
466,1225.1999999999998,1201.43,1177.66,1130.12,95.08,1.9,🟢 STABLE,Low,11,12
467,1076.4,1010.2,944.0,811.61,264.79,6.2,🟢 STABLE,Low,11,12
468,238.79999999999998,237.63,236.46,234.12,4.68,0.5,🟢 STABLE,Low,11,12
469,671.4000000000001,552.5,433.59,195.78,475.62,17.7,🟡 DECLINING,Medium,8,9
470,247.79999999999998,239.47,231.15,214.5,33.3,3.4,🟢 STABLE,Low,11,12
471,660.0,74.71,0.0,0.0,660.0,88.7,🔴 CRITICAL DECAY,Critical,1,1
472,840.5999999999999,667.35,494.1,147.61,692.99,20.6,🟡 DECLINING,Medium,7,8
473,643.2,586.28,529.35,415.51,227.69,8.8,🟢 STABLE,Low,11,12
474,896.4000000000001,177.4,0.0,0.0,896.4,80.2,🔴 CRITICAL DECAY,Critical,1,1
475,963.0,204.44,0.0,0.0,963.0,78.8,🔴 CRITICAL DECAY,Critical,1,1
476,912.5999999999999,864.14,815.68,718.76,193.84,5.3,🟢 STABLE,Low,11,12
477,908.4000000000001,720.09,531.78,155.15,753.25,20.7,🟡 DECLINING,Medium,7,8
478,1153.1999999999998,137.23,0.0,0.0,1153.2,88.1,🔴 CRITICAL DECAY,Critical,1,1
479,828.0,661.41,494.81,161.63,666.37,20.1,🟡 DECLINING,Medium,7,8
480,235.79999999999998,234.29,232.78,229.76,6.04,0.6,🟢 STABLE,Low,11,12
481,543.5999999999999,496.69,449.77,355.95,187.65,8.6,🟢 STABLE,Low,11,12
482,977.4000000000001,305.24,0.0,0.0,977.4,68.8,🔴 CRITICAL DECAY,Critical,1,1
483,1302.0,1056.18,810.36,318.73,983.27,18.9,🟡 DECLINING,Medium,7,8
484,1002.5999999999999,426.1,0.0,0.0,1002.6,57.5,🟠 RAPID DECLINE,High,1,1
485,1014.0,1007.61,1001.22,988.45,25.55,0.6,🟢 STABLE,Low,11,12
486,1201.8000000000002,153.95,0.0,0.0,1201.8,87.2,🔴 CRITICAL DECAY,Critical,1,1
487,1063.1999999999998,1058.63,1054.06,1044.91,18.29,0.4,🟢 STABLE,Low,11,12
488,630.5999999999999,625.49,620.38,610.17,20.43,0.8,🟢 STABLE,Low,11,12
489,892.1999999999999,84.94,0.0,0.0,892.2,90.5,🔴 CRITICAL DECAY,Critical,1,1
490,1257.6,1221.76,1185.92,1114.23,143.37,2.8,🟢 STABLE,Low,11,12
491,708.0,353.65,0.0,0.0,708.0,50.0,🟠 RAPID DECLINE,High,1,2
492,892.8000000000001,214.81,0.0,0.0,892.8,75.9,🔴 CRITICAL DECAY,Critical,1,1
493,768.5999999999999,752.84,737.09,705.57,63.03,2.1,🟢 STABLE,Low,11,12
494,244.79999999999998,144.85,44.9,0.0,244.8,40.8,🟠 RAPID DECLINE,High,1,1
495,525.0,346.08,167.16,0.0,525.0,34.1,🟡 DECLINING,Medium,1,1
496,730.8,651.73,572.65,414.51,316.29,10.8,🟢 STABLE,Low,11,12
497,237.60000000000002,236.93,236.27,234.94,2.66,0.3,🟢 STABLE,Low,11,12
498,341.4,182.89,24.38,0.0,341.4,46.4,🟠 RAPID DECLINE,High,1,1
499,1196.4,342.05,0.0,0.0,1196.4,71.4,🔴 CRITICAL DECAY,Critical,1,1
500,1395.0,1251.32,1107.63,820.26,574.74,10.3,🟢 STABLE,Low,11,12
501,968.4000000000001,946.61,924.82,881.24,87.16,2.3,🟢 STABLE,Low,11,12
502,782.4000000000001,770.35,758.3,734.2,48.2,1.5,🟢 STABLE,Low,11,12
503,1008.5999999999999,963.31,918.03,827.46,181.14,4.5,🟢 STABLE,Low,11,12
504,953.4000000000001,949.97,946.54,939.67,13.73,0.4,🟢 STABLE,Low,11,12
505,1129.1999999999998,365.18,0.0,0.0,1129.2,67.7,🔴 CRITICAL DECAY,Critical,1,1
506,936.0,414.55,0.0,0.0,936.0,55.7,🟠 RAPID DECLINE,High,2,3
507,1130.4,255.36,0.0,0.0,1130.4,77.4,🔴 CRITICAL DECAY,Critical,1,1
508,966.0,171.95,0.0,0.0,966.0,82.2,🔴 CRITICAL DECAY,Critical,1,1
509,238.20000000000002,124.01,9.81,0.0,238.2,47.9,🟠 RAPID DECLINE,High,1,1
510,1131.6,1090.41,1049.22,966.84,164.76,3.6,🟢 STABLE,Low,11,12
511,1277.4,758.52,239.64,0.0,1277.4,40.6,🟠 RAPID DECLINE,High,3,4
512,892.1999999999999,136.15,0.0,0.0,892.2,84.7,🔴 CRITICAL DECAY,Critical,1,1
513,1265.4,889.07,512.74,0.0,1265.4,29.7,🟡 DECLINING,Medium,5,6
514,1140.0,999.21,858.42,576.84,563.16,12.3,🟢 STABLE,Low,11,12
515,1257.6,398.53,0.0,0.0,1257.6,68.3,🔴 CRITICAL DECAY,Critical,1,1
516,651.5999999999999,629.64,607.68,563.76,87.84,3.4,🟢 STABLE,Low,11,12
517,840.5999999999999,193.84,0.0,0.0,840.6,76.9,🔴 CRITICAL DECAY,Critical,1,1
518,902.4000000000001,444.7,0.0,0.0,902.4,50.7,🟠 RAPID DECLINE,High,2,3
519,240.60000000000002,209.78,178.96,117.32,123.28,12.8,🟢 STABLE,Low,11,12
520,1264.8000000000002,1011.59,758.37,251.95,1012.85,20.0,🟡 DECLINING,Medium,7,8
521,619.2,469.48,319.75,20.31,598.89,24.2,🟡 DECLINING,Medium,6,7
522,1026.0,834.14,642.28,258.55,767.45,18.7,🟡 DECLINING,Medium,8,9
523,907.1999999999999,662.35,417.49,0.0,907.2,27.0,🟡 DECLINING,Medium,5,6
524,1200.6,292.11,0.0,0.0,1200.6,75.7,🔴 CRITICAL DECAY,Critical,1,1
525,1095.0,998.97,902.94,710.87,384.13,8.8,🟢 STABLE,Low,11,12
526,1389.0,1385.81,1382.61,1376.22,12.78,0.2,🟢 STABLE,Low,11,12
527,1136.4,1082.19,1027.99,919.57,216.83,4.8,🟢 STABLE,Low,11,12
528,235.20000000000002,234.09,232.99,230.78,4.42,0.5,🟢 STABLE,Low,11,12
529,1198.8000000000002,1181.78,1164.75,1130.71,68.09,1.4,🟢 STABLE,Low,11,12
530,253.20000000000002,249.93,246.67,240.13,13.07,1.3,🟢 STABLE,Low,11,12
531,240.60000000000002,240.17,239.73,238.87,1.73,0.2,🟢 STABLE,Low,11,12
532,959.4000000000001,177.68,0.0,0.0,959.4,81.5,🔴 CRITICAL DECAY,Critical,1,1
533,1285.8000000000002,1159.79,1033.78,781.77,504.03,9.8,🟢 STABLE,Low,11,12
534,1020.0,27.85,0.0,0.0,1020.0,97.3,🔴 CRITICAL DECAY,Critical,1,1
535,1074.6,141.2,0.0,0.0,1074.6,86.9,🔴 CRITICAL DECAY,Critical,1,1
536,978.5999999999999,811.36,644.11,309.63,668.97,17.1,🟡 DECLINING,Medium,8,9
537,701.4000000000001,668.36,635.33,569.26,132.14,4.7,🟢 STABLE,Low,11,12
538,1147.8000000000002,925.24,702.68,257.57,890.23,19.4,🟡 DECLINING,Medium,7,8
539,967.1999999999999,961.59,955.98,944.76,22.44,0.6,🟢 STABLE,Low,11,12
540,1357.1999999999998,1352.99,1348.79,1340.37,16.83,0.3,🟢 STABLE,Low,11,12
541,707.4000000000001,503.24,299.09,0.0,707.4,28.9,🟡 DECLINING,Medium,5,6
542,234.60000000000002,120.4,6.19,0.0,234.6,48.7,🟠 RAPID DECLINE,High,1,2
543,1032.6,162.74,0.0,0.0,1032.6,84.2,🔴 CRITICAL DECAY,Critical,1,1
544,546.5999999999999,373.98,201.37,0.0,546.6,31.6,🟡 DECLINING,Medium,4,5
545,947.4000000000001,878.15,808.89,670.38,277.02,7.3,🟢 STABLE,Low,11,12
546,1035.6,819.57,603.55,171.5,864.1,20.9,🟡 DECLINING,Medium,7,8
547,1260.6,1040.5,820.4,380.2,880.4,17.5,🟡 DECLINING,Medium,8,9
548,1222.8000000000002,1161.66,1100.52,978.24,244.56,5.0,🟢 STABLE,Low,11,12
549,237.0,193.25,149.5,62.0,175.0,18.5,🟡 DECLINING,Medium,8,9
550,1323.6,1317.25,1310.89,1298.19,25.41,0.5,🟢 STABLE,Low,11,12
551,1387.1999999999998,1382.9,1378.6,1370.0,17.2,0.3,🟢 STABLE,Low,11,12
552,232.20000000000002,229.95,227.7,223.19,9.01,1.0,🟢 STABLE,Low,11,12
553,307.20000000000005,298.29,289.38,271.56,35.64,2.9,🟢 STABLE,Low,11,12
554,964.1999999999999,676.39,388.57,0.0,964.2,29.8,🟡 DECLINING,Medium,5,6
555,825.0,798.19,771.38,717.75,107.25,3.2,🟢 STABLE,Low,11,12
556,238.79999999999998,139.84,40.88,0.0,238.8,41.4,🟠 RAPID DECLINE,High,1,2
557,847.1999999999999,813.31,779.42,711.65,135.55,4.0,🟢 STABLE,Low,11,12
558,842.4000000000001,369.39,0.0,0.0,842.4,56.2,🟠 RAPID DECLINE,High,1,1
559,591.5999999999999,105.13,0.0,0.0,591.6,82.2,🔴 CRITICAL DECAY,Critical,1,2
560,1287.0,593.69,0.0,0.0,1287.0,53.9,🟠 RAPID DECLINE,High,1,2
561,283.20000000000005,131.43,0.0,0.0,283.2,53.6,🟠 RAPID DECLINE,High,2,3
562,836.4000000000001,696.14,555.87,275.34,561.06,16.8,🟡 DECLINING,Medium,8,9
563,1194.0,1168.21,1142.42,1090.84,103.16,2.2,🟢 STABLE,Low,11,12
564,771.5999999999999,675.69,579.78,387.96,383.64,12.4,🟢 STABLE,Low,11,12
565,850.1999999999999,847.82,845.44,840.68,9.52,0.3,🟢 STABLE,Low,11,12
566,1222.8000000000002,938.87,654.93,87.06,1135.74,23.2,🟡 DECLINING,Medium,6,7
567,882.0,878.82,875.65,869.3,12.7,0.4,🟢 STABLE,Low,11,12
568,1203.0,405.17,0.0,0.0,1203.0,66.3,🔴 CRITICAL DECAY,Critical,1,1
569,484.79999999999995,453.43,422.07,359.33,125.47,6.5,🟢 STABLE,Low,11,12
570,231.0,229.43,227.86,224.72,6.28,0.7,🟢 STABLE,Low,11,12
571,715.2,710.12,705.04,694.89,20.31,0.7,🟢 STABLE,Low,11,12
572,778.8000000000001,683.47,588.15,397.5,381.3,12.2,🟢 STABLE,Low,11,12
573,1203.6,881.64,559.67,0.0,1203.6,26.7,🟡 DECLINING,Medium,5,6
574,1330.1999999999998,380.84,0.0,0.0,1330.2,71.4,🔴 CRITICAL DECAY,Critical,1,2
575,972.5999999999999,961.03,949.45,926.3,46.3,1.2,🟢 STABLE,Low,11,12
576,1176.6,1142.36,1108.12,1039.64,136.96,2.9,🟢 STABLE,Low,11,12
577,846.0,209.72,0.0,0.0,846.0,75.2,🔴 CRITICAL DECAY,Critical,1,1
578,1134.6,665.44,196.29,0.0,1134.6,41.4,🟠 RAPID DECLINE,High,3,4
579,235.79999999999998,110.05,0.0,0.0,235.8,53.3,🟠 RAPID DECLINE,High,1,2
580,228.0,144.78,61.56,0.0,228.0,36.5,🟠 RAPID DECLINE,High,4,5
581,903.5999999999999,552.64,201.68,0.0,903.6,38.8,🟠 RAPID DECLINE,High,3,4
